submission_id,question,startDate,mentioned_file,DP,question_file,unmentioned_element,experiment_id,picture2,det_competitor,competitor,target_position,time_spent,option4,det_target,option2,option3,option1,condition,item_id,endTime,item_type,complete_answer,target,age,response,comments,picture1,education,QUD,answer_file,expected_response,languages,prolific_id,item_name,unmentioned_file,gender,picture3,trial_number,startTime,chunked_answer,picture4,timeSpent,mentioned_element,reaction_times,pictureChoices,trial_name,incomplete_answer,list
28,Magst du auch das Tier mit den schwarzen Punkten?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_marienkaefer.wav,NA,1,images/ostrich.jpg,NA,NA,NA,6876,sturgeon,NA,ostrich,ladybug03,zebra,filler,204,1571478391247,filler,"Ja, das ist ein sehr schöner Marienkäfer. ",NA,43,ladybug03,,images/zebra.jpg,,,f_marienkaefer.wav,ladybug03,Deutsch,5cc86317cebd350001f67ed8,ladybug,NA,weiblich,images/ladybug03.jpg,13,1571477839455,"Ja, | das ist | ein sehr schöner Marienkäfer. ",images/sturgeon.jpg,9.196533333333333,NA,1426|1381,ladybug03|ladybug03|ladybug03,poor_folks_visual_world,"Ja, das ist ein sehr schöner ...",1
28,Ist das ein Bild von einem Reifen?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),tire.jpg,indeed,q_r_reifen.wav,life-preserver,1,images/mortarandpestle.jpg,der,Rettungsring,2,9234,Rettungsring,der,mortarandpestle,shelf,Reifen,reliable,50,1571478391247,critical,Das ist tatsächlich ein Bild von einem Reifen.,Reifen,43,Reifen,,images/tire.jpg,,,r_t_reifen.wav,Reifen,Deutsch,5cc86317cebd350001f67ed8,tire-life-preserver,lifesaver.jpg,weiblich,images/shelf.jpg,14,1571477839455,Das ist | tatsächlich ein Bild von | einem Reifen.,images/lifesaver.jpg,9.196533333333333,tire,1915|1724,Reifen|Reifen|Reifen,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,5
28,Ist das ein kleines Boot?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_windsurfbrett.wav,NA,1,images/windsurfboard.jpg,NA,NA,NA,8111,loppingshears,NA,windsurfboard,canoepaddle02,desktopcomputer,filler,254,1571478391247,filler,"Nein, das ist ein Windsurfbrett.",NA,43,windsurfboard,,images/desktopcomputer.jpg,,,f_windsurfbrett.wav,windsurfboard,Deutsch,5cc86317cebd350001f67ed8,windsurf-board,NA,weiblich,images/canoepaddle02.jpg,15,1571477839455,"Nein, | das ist | ein Windsurfbrett.",images/loppingshears.jpg,9.196533333333333,NA,1743|1786,windsurfboard|windsurfboard|windsurfboard,poor_folks_visual_world,"Nein, das ist ein ...",9
28,Ist das ein Messer?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_taschenmesser.wav,NA,1,images/swissarmyknife01a.jpg,NA,NA,NA,6630,wheat,NA,swissarmyknife01a,rockingchair,litterbox,filler,231,1571478391247,filler,"Ja, das ist ein schweizer Taschenmesser.",NA,43,swissarmyknife01a,,images/litterbox.jpg,,,f_schweizertaschenmesser.wav,swissarmyknife01a,Deutsch,5cc86317cebd350001f67ed8,swiss-army-knife,NA,weiblich,images/rockingchair.jpg,16,1571477839455,"Ja, | das ist | ein schweizer Taschenmesser.",images/wheat.jpg,9.196533333333333,NA,2259|1502,swissarmyknife01a|swissarmyknife01a|swissarmyknife01a,poor_folks_visual_world,"Ja, das ist ein schweizer ...",6
28,Kann man hiermit im Schnee spielen?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_snowboard.wav,NA,1,images/christmaslights.jpg,NA,NA,NA,9122,snowboard,NA,christmaslights,acousticguitar02,spinningtoy,filler,252,1571478391247,filler,"Ja, das ist ein Snowboard.",NA,43,snowboard,,images/spinningtoy.jpg,,,f_snowboard.wav,snowboard,Deutsch,5cc86317cebd350001f67ed8,snowboard,NA,weiblich,images/acousticguitar02.jpg,17,1571477839455,"Ja, | das ist | ein Snowboard.",images/snowboard.jpg,9.196533333333333,NA,1780|1281,snowboard|snowboard|snowboard,poor_folks_visual_world,"Ja, das ist ein ...",9
28,Ist das ein Bild von einem Donut?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),donut.jpg,actually,q_r_donut.wav,cupcake,1,images/donut.jpg,der,Muffin,4,10584,well,der,Donut,Muffin,plantpot,reliable,128,1571478391247,critical,Das ist eigentlich ein Bild von einem Muffin.,Donut,43,Muffin,,images/plantpot.jpg,,,r_e_muffin.wav,Muffin,Deutsch,5cc86317cebd350001f67ed8,donut-cupcake,cupcake.jpg,weiblich,images/cupcake.jpg,18,1571477839455,Das ist | eigentlich ein Bild von | einem Muffin.,images/well.jpg,9.196533333333333,donut,2614|2040,Donut|Muffin|Muffin,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,3
28,Magst du auch das sehr schöne Ding mit den drei Lagen?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_hochzeitskuchen.wav,NA,1,images/toysoldier01b.jpg,NA,NA,NA,9460,mirror02,NA,toysoldier01b,womenwashroomsign,weddingcake,filler,239,1571478391247,filler,"Ja, das ist ein schöner Hochzeitskuchen.",NA,43,weddingcake,,images/weddingcake.jpg,,,f_hochzeitskuchen.wav,weddingcake,Deutsch,5cc86317cebd350001f67ed8,wedding-cake,NA,weiblich,images/womenwashroomsign.jpg,19,1571477839455,"Ja, | das ist | ein schöner Hochzeitskuchen.",images/mirror02.jpg,9.196533333333333,NA,1412|1666,weddingcake|weddingcake|weddingcake,poor_folks_visual_world,"Ja, das ist ein schöner ...",7
28,Ist das ein Bild von einem Klappstuhl?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),foldingchair.jpg,actually,q_r_klappstuhl.wav,stool,1,images/accordion01.jpg,der,Hocker,2,8924,Hocker,der,accordion01,skihelmet01,Klappstuhl,reliable,142,1571478391247,critical,Das ist eigentlich ein Bild von einem Hocker.,Klappstuhl,43,Hocker,,images/foldingchair.jpg,,,r_e_hocker.wav,Hocker,Deutsch,5cc86317cebd350001f67ed8,chair-stool,stool01.jpg,weiblich,images/skihelmet01.jpg,20,1571477839455,Das ist | eigentlich ein Bild von | einem Hocker.,images/stool01.jpg,9.196533333333333,chair,1572|2966,Klappstuhl|Klappstuhl|Hocker,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,5
28,Ist das eine Geige?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_cello.wav,NA,1,images/coffeemachine.jpg,NA,NA,NA,12658,football,NA,coffeemachine,cello,towelrack,filler,228,1571478391247,filler,"Nein, das hier ist größer. Das ist ein Cello.",NA,43,cello,,images/towelrack.jpg,,,f_cello.wav,cello,Deutsch,5cc86317cebd350001f67ed8,cello,NA,weiblich,images/cello.jpg,21,1571477839455,"Nein, | das hier ist größer. | Das ist | ein Cello.",images/football.jpg,9.196533333333333,NA,1407|1255|1631,cello|cello|cello|cello,poor_folks_visual_world,"Nein, das hier ist größer. Das ist ein ...",5
28,Benutzt man das hier am Strand?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_sonnenschirm.wav,NA,1,images/beachumbrella01.jpg,NA,NA,NA,7089,whiteout,NA,beachumbrella01,boxtrailer,muffintray01,filler,250,1571478391247,filler,"Ja, das ist ein Sonnenschirm.",NA,43,beachumbrella01,,images/muffintray01.jpg,,,f_sonnenschirm.wav,beachumbrella01,Deutsch,5cc86317cebd350001f67ed8,beach-umbrella,NA,weiblich,images/boxtrailer.jpg,22,1571477839455,"Ja, | das ist | ein Sonnenschirm.",images/whiteout.jpg,9.196533333333333,NA,1682|1539,beachumbrella01|beachumbrella01|beachumbrella01,poor_folks_visual_world,"Ja, das ist ein ...",9
28,Ist das ein Bild von einem Pferd?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),horse.jpg,indeed,q_r_pferd.wav,camel,1,images/jackrabbit.jpg,das,Kamel,4,8715,Kamel,das,jackrabbit,stingray,Pferd,reliable,8,1571478391247,critical,Das ist tatsächlich ein Bild von einem Pferd.,Pferd,43,Pferd,,images/horse.jpg,,,r_t_pferd.wav,Pferd,Deutsch,5cc86317cebd350001f67ed8,horse-camel,dromedary.jpg,weiblich,images/stingray.jpg,23,1571477839455,Das ist | tatsächlich ein Bild von | einem Pferd.,images/dromedary.jpg,9.196533333333333,horse,1518|1521,Pferd|Pferd|Pferd,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,1
28,"Wie heißt das gelbe Ding, was man werfen kann?",Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_frisbee.wav,NA,1,images/trailer.jpg,NA,NA,NA,6190,shipinabottle,NA,trailer,frisbee,ferry,filler,219,1571478391247,filler,Das ist eine Frisbee. ,NA,43,frisbee,,images/ferry.jpg,,,f_frisbee.wav,frisbee,Deutsch,5cc86317cebd350001f67ed8,frisbee,NA,weiblich,images/frisbee.jpg,24,1571477839455,Das ist | eine Frisbee. ,images/shipinabottle.jpg,9.196533333333333,NA,1682,frisbee|frisbee,poor_folks_visual_world,Das ist eine ...,4
28,Ist das eine Gitarre?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_gitarre.wav,NA,1,images/smartboard.jpg,NA,NA,NA,7005,alarmsystem,NA,smartboard,toyanimal05,electricguitar01,filler,247,1571478391247,filler,"Ja, das ist eine Gitarre.",NA,43,electricguitar01,,images/electricguitar01.jpg,,,f_gitarre.wav,electricguitar01,Deutsch,5cc86317cebd350001f67ed8,guitar,NA,weiblich,images/toyanimal05.jpg,25,1571477839455,"Ja, | das ist | eine Gitarre.",images/alarmsystem.jpg,9.196533333333333,NA,1602|1471,electricguitar01|electricguitar01|electricguitar01,poor_folks_visual_world,"Ja, das ist eine ...",8
28,Benutzt man das hier für Butter?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_messerfisch.wav,NA,1,images/butterknife.jpg,NA,NA,NA,10945,boatmotor,NA,butterknife,playground,fanblades,filler,259,1571478391247,filler,"Nein, das ist ein spezielles Messer für Fisch.",NA,43,butterknife,,images/fanblades.jpg,,,f_messerfisch.wav,butterknife,Deutsch,5cc86317cebd350001f67ed8,fish-knife,NA,weiblich,images/playground.jpg,26,1571477839455,"Nein, | das ist | ein spezielles Messer für Fisch.",images/boatmotor.jpg,9.196533333333333,NA,1460|2121,butterknife|butterknife|butterknife,poor_folks_visual_world,"Nein, das ist ein spezielles ... für Fisch.",10
28,Ist das ein Bild von einem Tiger?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),tiger02.jpg,actually,q_r_tiger.wav,lion,1,images/beaver.jpg,der,Löwe,3,8086,Tiger,der,beaver,Löwe,bluejay,reliable,107,1571478391247,critical,Das ist eigentlich ein Bild von einem Löwen.,Tiger,43,Löwe,,images/bluejay.jpg,,,r_e_loewe.wav,Löwe,Deutsch,5cc86317cebd350001f67ed8,tiger-lion,lion.jpg,weiblich,images/lion.jpg,27,1571477839455,Das ist | eigentlich ein Bild von | einem Löwen.,images/tiger02.jpg,9.196533333333333,tiger,1837|1522,Tiger|Löwe|Löwe,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,1
28,Ist das ein Spülbecken?,Sat Oct 19 2019 11:37:19 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_wasserhahn.wav,NA,1,images/steamroller.jpg,NA,NA,NA,12300,flowerwreath,NA,steamroller,faucet,pin,filler,257,1571478391247,filler,"Nein, das ist ein Wasserhahn.",NA,43,faucet,,images/pin.jpg,,,f_wasserhahn.wav,faucet,Deutsch,5cc86317cebd350001f67ed8,faucet,NA,weiblich,images/faucet.jpg,28,1571477839455,"Nein, | das ist | ein Wasserhahn.",images/flowerwreath.jpg,9.196533333333333,NA,1697|2163,pin|pin|faucet,poor_folks_visual_world,"Nein, das ist ein ...",10
41,Ist das ein Stachelrochen?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_pfeilschwanzkrebs.wav,NA,1,images/horseshoecrab.jpg,NA,NA,NA,18607,slug,NA,horseshoecrab,porcupine,butterfly,filler,215,1571478962452,filler,"Nein, das ist ein Pfeilschwanzkrebs, der hat eine harte Schale. ",NA,28,horseshoecrab,,images/butterfly.jpg,Abitur,,f_pfeilschwanzkrebs.wav,horseshoecrab,Deutsch,5c0f8d00367ee9000125404a,horseshoe-crab,NA,männlich,images/porcupine.jpg,1,1571478588299,"Nein, | das ist | ein Pfeilschwanzkrebs, | der hat | eine harte Schale. ",images/slug.jpg,6.235883333333334,NA,4192|3448|2176|1928,horseshoecrab|horseshoecrab|horseshoecrab|horseshoecrab|horseshoecrab,poor_folks_visual_world_training,"Nein, das ist ein ..., der hat eine harte Schale.",3
41,"Ist das gelbe Ding, das, wovon wir Honig bekommen?",Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_bienenwabe.wav,NA,1,images/wallclock.jpg,NA,NA,NA,10454,honeycomb,NA,wallclock,machete,windshieldwiper,filler,230,1571478962452,filler,"Ja, das ist eine Bienenwabe.",NA,28,honeycomb,,images/windshieldwiper02.jpg,Abitur,,f_bienenwabe.wav,honeycomb,Deutsch,5c0f8d00367ee9000125404a,honeycomb,NA,männlich,images/machete.jpg,2,1571478588299,"Ja, | das ist | eine Bienenwabe.",images/honeycomb.jpg,6.235883333333334,NA,3576|2080,honeycomb|honeycomb|honeycomb,poor_folks_visual_world_training,"Ja, das ist eine ...",5
41,Ist das ein Messer?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_taschenmesser.wav,NA,1,images/swissarmyknife01a.jpg,NA,NA,NA,9452,wheat,NA,swissarmyknife01a,rockingchair,litterbox,filler,231,1571478962452,filler,"Ja, das ist ein schweizer Taschenmesser.",NA,28,swissarmyknife01a,,images/litterbox.jpg,Abitur,,f_schweizertaschenmesser.wav,swissarmyknife01a,Deutsch,5c0f8d00367ee9000125404a,swiss-army-knife,NA,männlich,images/rockingchair.jpg,1,1571478588299,"Ja, | das ist | ein schweizer Taschenmesser.",images/wheat.jpg,6.235883333333334,NA,2361|3975,swissarmyknife01a|swissarmyknife01a|swissarmyknife01a,poor_folks_visual_world,"Ja, das ist ein schweizer ...",6
41,Ist das ein Bild von einem Eichhörnchen?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),squirrel.jpg,indeed,q_r_eichhoernchen.wav,skunk,1,images/squirrel.jpg,das,Stinktier,2,9903,jaguar,das,Eichhörnchen,Stinktier,bison,reliable,18,1571478962452,critical,Das ist tatsächlich ein Bild von einem Eichhörnchen.,Eichhörnchen,28,Eichhörnchen,,images/bison.jpg,Abitur,,r_t_eichhoernchen.wav,Eichhörnchen,Deutsch,5c0f8d00367ee9000125404a,squirrel-skunk,skunk.jpg,männlich,images/skunk.jpg,2,1571478588299,Das ist | tatsächlich ein Bild von | einem Eichhörnchen.,images/jaguar.jpg,6.235883333333334,squirrel,3039|1920,Stinktier|Eichhörnchen|Eichhörnchen,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,2
41,Magst du auch das Tier mit den schwarzen Punkten?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_marienkaefer.wav,NA,1,images/ostrich.jpg,NA,NA,NA,10471,sturgeon,NA,ostrich,ladybug03,zebra,filler,204,1571478962452,filler,"Ja, das ist ein sehr schöner Marienkäfer. ",NA,28,ladybug03,,images/zebra.jpg,Abitur,,f_marienkaefer.wav,ladybug03,Deutsch,5c0f8d00367ee9000125404a,ladybug,NA,männlich,images/ladybug03.jpg,3,1571478588299,"Ja, | das ist | ein sehr schöner Marienkäfer. ",images/sturgeon.jpg,6.235883333333334,NA,2312|2056,ladybug03|ladybug03|ladybug03,poor_folks_visual_world,"Ja, das ist ein sehr schöner ...",1
41,Gehört das auf Autoräder?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_radkappe.wav,NA,1,images/hubcap.jpg,NA,NA,NA,7839,discoball,NA,hubcap,crown,exercisemachine,filler,242,1571478962452,filler,"Ja, das ist eine Radkappe.",NA,28,hubcap,,images/exercisemachine.jpg,Abitur,,f_radkappe.wav,hubcap,Deutsch,5c0f8d00367ee9000125404a,hubcap,NA,männlich,images/crown.jpg,4,1571478588299,"Ja, | das ist | eine Radkappe.",images/discoball.jpg,6.235883333333334,NA,1889|2311,hubcap|hubcap|hubcap,poor_folks_visual_world,"Ja, das ist eine ...",7
41,Ist das ein Bild von einer Flöte?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),recorder04.jpg,actually,q_r_floete.wav,clarinet,1,images/bench01.jpg,die,Klarinette,1,8591,Klarinette,die,bench01,Flöte,flag,reliable,153,1571478962452,critical,Das ist eigentlich ein Bild von einer Klarinette.,Flöte,28,Klarinette,,images/flag.jpg,Abitur,,r_e_klarinette.wav,Klarinette,Deutsch,5c0f8d00367ee9000125404a,recorder-clarinet,clarinet.jpg,männlich,images/recorder04.jpg,5,1571478588299,Das ist | eigentlich ein Bild von | einer Klarinette.,images/clarinet.jpg,6.235883333333334,recorder,2687|2248,Klarinette|Klarinette|Klarinette,poor_folks_visual_world,Das ist eigentlich ein Bild von einer ...,6
41,Magst du auch den Zug?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_lokomotive.wav,NA,1,images/bathtub.jpg,NA,NA,NA,8175,fluorescentlightbulb,NA,bathtub,locomotive,golfbag,filler,251,1571478962452,filler,"Ja, das ist eine schöne Lokomotive. ",NA,28,locomotive,,images/golfbag.jpg,Abitur,,f_lokomotive.wav,locomotive,Deutsch,5c0f8d00367ee9000125404a,locomotive,NA,männlich,images/locomotive.jpg,6,1571478588299,"Ja, | das ist | eine schöne Lokomotive. ",images/fluorescentlightbulb.jpg,6.235883333333334,NA,2671|2039,locomotive|locomotive|locomotive,poor_folks_visual_world,"Ja, das ist eine schöne ...",9
41,Ist das ein Bild von einer Garnele ?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),shrimp.jpg,actually,q_r_garnelle.wav,lobster,1,images/toad.jpg,die,Languste,3,10255,Languste,die,toad,Garnele,canadiangoose,reliable,119,1571478962452,critical,Das ist eigentlich ein Bild von einer Languste.,Garnele,28,Languste,,images/canadiangoose.jpg,Abitur,,r_e_languste.wav,Languste,Deutsch,5c0f8d00367ee9000125404a,Shrimp-lobster,rocklobster.jpg,männlich,images/shrimp.jpg,7,1571478588299,Das ist | eigentlich ein Bild von | einer Languste.,images/rocklobster.jpg,6.235883333333334,shrimp,2279|2032,Languste|Languste|Languste,poor_folks_visual_world,Das ist eigentlich ein Bild von einer ...,2
41,Benutzt man das hier zum Gras schneiden?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_rasenmaeher.wav,NA,1,images/lawnmower.jpg,NA,NA,NA,7152,watercooler,NA,lawnmower,washingmachine,firtree,filler,222,1571478962452,filler,"Ja, das nennt sich Rasenmäher.",NA,28,lawnmower,,images/firtree.jpg,Abitur,,f_rasenmäher.wav,lawnmower,Deutsch,5c0f8d00367ee9000125404a,lawn-mower,NA,männlich,images/washingmachine.jpg,8,1571478588299,"Ja, | das nennt sich | Rasenmäher.",images/watercooler.jpg,6.235883333333334,NA,2456|1881,lawnmower|lawnmower|lawnmower,poor_folks_visual_world,"Ja, das nennt sich ...",4
41,Magst du auch das bunte Ding?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_serviette.wav,NA,1,images/cymbal.jpg,NA,NA,NA,7556,spotlight,NA,cymbal,outdoorchair,napkin,filler,246,1571478962452,filler,"Ja, das ist eine sehr schöne Serviette. ",NA,28,napkin,,images/napkin.jpg,Abitur,,f_servierte.wav,napkin,Deutsch,5c0f8d00367ee9000125404a,napkin,NA,männlich,images/outdoorchair.jpg,9,1571478588299,"Ja, | das ist | eine sehr schöne Serviette. ",images/spotlight.jpg,6.235883333333334,NA,1880|3040,napkin|napkin|napkin,poor_folks_visual_world,"Ja, das ist eine sehr schöne ...",8
41,Ist das ein Bild von einem Schaf?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),sheep.jpg,indeed,q_r_schaf.wav,ram,1,images/ram.jpg,der,Bock,1,7935,armadillo,das,Bock,chimpanzee,Schaaf,reliable,17,1571478962452,critical,Das ist tatsächlich ein Bild von einem Schaf.,Schaaf,28,Schaaf,,images/sheep.jpg,Abitur,,r_t_schaf.wav,Schaf,Deutsch,5c0f8d00367ee9000125404a,sheep-ram,ram.jpg,männlich,images/chimpanzee.jpg,10,1571478588299,Das ist | tatsächlich ein Bild von | einem Schaf.,images/armadillo.jpg,6.235883333333334,sheep,2128|1735,Bock|Schaaf|Schaaf,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,2
41,Ist das ein Bild von einem Turm?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),tower.jpg,actually,q_r_turm.wav,wind-turbine,1,images/gasburner.jpg,das,Windrad,1,8096,Turm,der,gasburner,Windrad,martiniglass01b,reliable,141,1571478962452,critical,Das ist eigentlich ein Bild von einem Windrad.,Turm,28,Windrad,,images/martiniglass01b.jpg,Abitur,,r_e_windrad.wav,Windrad,Deutsch,5c0f8d00367ee9000125404a,tower-wind-turbine,windturbine.jpg,männlich,images/windturbine.jpg,11,1571478588299,Das ist | eigentlich ein Bild von | einem Windrad.,images/tower.jpg,6.235883333333334,tower,2296|2536,Turm|Windrad|Windrad,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,5
41,"Findest du nicht, dass dieses hier stachelig ist?",Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_kakteen.wav,NA,1,images/locker.jpg,NA,NA,NA,7431,soccercleat01,NA,locker,cactus,safetyglasses,filler,220,1571478962452,filler,"Ja, Kakteen sind meistens sehr stachelig.",NA,28,cactus,,images/safetyglasses.jpg,Abitur,,f_kakteen.wav,cactus,Deutsch,5c0f8d00367ee9000125404a,cactus,NA,männlich,images/cactus.jpg,12,1571478588299,"Ja, | Kakteen sind meistens | sehr stachelig.",images/soccercleat01.jpg,6.235883333333334,NA,2528|1864,cactus|cactus|cactus,poor_folks_visual_world,"Ja, ... sind meistens sehr stachelig.",4
41,Ist das eine Türglocke?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_klingel.wav,NA,1,images/cakeplatter.jpg,NA,NA,NA,7840,powerline,NA,cakeplatter,callbell,skippingrope,filler,245,1571478962452,filler,"Nein, das ist eine Klingel.",NA,28,callbell,,images/skippingrope.jpg,Abitur,,f_klingel.wav,callbell,Deutsch,5c0f8d00367ee9000125404a,call-bell,NA,männlich,images/callbell.jpg,13,1571478588299,"Nein, | das ist | eine Klingel.",images/powerline.jpg,6.235883333333334,NA,2200|1712,callbell|callbell|callbell,poor_folks_visual_world,"Nein, das ist eine ...",8
41,Ist das ein Bild von einem Panda?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),panda.jpg,indeed,q_r_panda.wav,polar-bear,1,images/polarbear.jpg,der,Eisbär,2,7377,alligator,der,Eisbär,Panda,warthog,reliable,6,1571478962452,critical,Das ist tatsächlich ein Bild von einem Panda.,Panda,28,Panda,,images/warthog.jpg,Abitur,,r_t_panda.wav,Panda,Deutsch,5c0f8d00367ee9000125404a,panda-polar-bear,polarbear.jpg,männlich,images/panda.jpg,14,1571478588299,Das ist | tatsächlich ein Bild von | einem Panda.,images/alligator.jpg,6.235883333333334,panda,2224|2369,Eisbär|Panda|Panda,poor_folks_visual_world,Das ist tatsächlich ein Bild von einem ...,1
41,Wie heißt das Ding mit den drei Rädern?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_dreirad.wav,NA,1,images/castletower.jpg,NA,NA,NA,5238,tricycle,NA,castletower,drinkshaker,rockinghorse,filler,218,1571478962452,filler,Das ist ein Dreirad.,NA,28,tricycle,,images/rockinghorse.jpg,Abitur,,f_dreirad.wav,tricycle,Deutsch,5c0f8d00367ee9000125404a,tricycle,NA,männlich,images/drinkshaker.jpg,15,1571478588299,Das ist | ein Dreirad.,images/tricycle.jpg,6.235883333333334,NA,2192,tricycle|tricycle,poor_folks_visual_world,Das ist ein ...,3
41,Magst du auch das blau und gelb gefärbte Ding?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_murmel.wav,NA,1,images/marble.jpg,NA,NA,NA,57975,powerchair,NA,marble,lintroller,waterwalve,filler,235,1571478962452,filler,"Ja, das ist eine schöne Murmel.",NA,28,marble,,images/watervalve.jpg,Abitur,,f_murmel.wav,marble,Deutsch,5c0f8d00367ee9000125404a,marble,NA,männlich,images/lintroller.jpg,16,1571478588299,"Ja, | das ist | eine schöne Murmel.",images/powerchair.jpg,6.235883333333334,NA,2007|1736,marble|marble|marble,poor_folks_visual_world,"Ja, das ist eine schöne ...",6
41,"Bedeutet dieses Zeichen, dass man nicht gehen darf?",Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),NA,NA,q_f_zeichen.wav,NA,1,images/donotwalksign.jpg,NA,NA,NA,14273,shoppingcart,NA,donotwalksign,key07,cartonofeggs,filler,217,1571478962452,filler,"Ja, dieses Zeichen bedeutet, dass man warten soll.",NA,28,donotwalksign,,images/cartonofeggs.jpg,Abitur,,f_zeichen.wav,donotwalksign,Deutsch,5c0f8d00367ee9000125404a,do-not-walk-sign,NA,männlich,images/key07.jpg,17,1571478588299,"Ja, | dieses Zeichen bedeutet, | dass man warten soll.",images/shoppingcart.jpg,6.235883333333334,NA,2545|8960,donotwalksign|donotwalksign|donotwalksign,poor_folks_visual_world,"Ja, dieses ... bedeutet, dass man warten soll.",3
41,Ist das ein Bild von einem Flugzeug?,Sat Oct 19 2019 11:49:48 GMT+0200 (Mitteleuropäische Sommerzeit),cessna.jpg,actually,q_r_flugzeug.wav,helicopter,1,images/helicopter.jpg,der,Hubschrauber,4,7039,jarofapplesauce,das,Hubschrauber,Flugzeug,spicerack,reliable,132,1571478962452,critical,Das ist eigentlich ein Bild von einem Hubschrauber.,Flugzeug,28,Hubschrauber,,images/spicerack.jpg,Abitur,,r_e_hubschrauber.wav,Hubschrauber,Deutsch,5c0f8d00367ee9000125404a,airplane-helicopter,helicopter.jpg,männlich,images/cessna.jpg,18,1571478588299,Das ist | eigentlich ein Bild von | einem Hubschrauber.,images/jarofapplesauce.jpg,6.235883333333334,airplane,1632|2751,Hubschrauber|Hubschrauber|Hubschrauber,poor_folks_visual_world,Das ist eigentlich ein Bild von einem ...,4
